symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-06-28 07:00:00+00:00,61346.0,2024-06-28 12:00:00+00:00,61837.9799,trailing_sl_hit,-491.9799,-0.802,-0.803,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-06-28 12:00:00+00:00,61392.5,2024-06-30 07:00:00+00:00,61439.2806,trailing_sl_hit,-46.7806,-0.0762,-0.0772,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-07-05 20:00:00+00:00,56351.5,2024-07-06 16:00:00+00:00,57473.2039,trailing_sl_hit,-1121.7039,-1.9905,-1.9915,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-07-07 07:00:00+00:00,57365.0,2024-07-08 08:00:00+00:00,56323.2501,trailing_sl_hit,1041.7499,1.816,1.815,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-07-08 14:00:00+00:00,56189.0,2024-07-09 05:00:00+00:00,57404.5862,trailing_sl_hit,-1215.5862,-2.1634,-2.1644,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-18 05:00:00+00:00,64744.5,2024-07-18 14:00:00+00:00,64005.3019,trailing_sl_hit,-739.1981,-1.1417,-1.1427,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-19 03:00:00+00:00,64323.0,2024-07-19 07:00:00+00:00,63657.9367,trailing_sl_hit,-665.0633,-1.0339,-1.0349,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-19 11:00:00+00:00,64119.5,2024-07-21 18:00:00+00:00,66222.5565,trailing_sl_hit,2103.0565,3.2799,3.2789,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-21 19:00:00+00:00,67417.5,2024-07-22 15:00:00+00:00,66607.8185,trailing_sl_hit,-809.6815,-1.201,-1.202,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-22 17:00:00+00:00,67460.0,2024-07-23 05:00:00+00:00,66708.1315,trailing_sl_hit,-751.8685,-1.1145,-1.1155,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-23 14:00:00+00:00,67226.0,2024-07-23 15:00:00+00:00,66430.0514,trailing_sl_hit,-795.9486,-1.184,-1.185,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-24 08:00:00+00:00,66440.0,2024-07-24 18:00:00+00:00,65803.5831,trailing_sl_hit,-636.4169,-0.9579,-0.9589,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-27 21:00:00+00:00,68855.5,2024-07-27 23:00:00+00:00,67938.6397,trailing_sl_hit,-916.8603,-1.3316,-1.3326,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-28 02:00:00+00:00,68144.0,2024-07-28 05:00:00+00:00,67283.7228,trailing_sl_hit,-860.2772,-1.2624,-1.2634,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-07-28 12:00:00+00:00,67988.0,2024-07-29 14:00:00+00:00,68388.453,trailing_sl_hit,400.453,0.589,0.588,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-08-04 13:00:00+00:00,60822.0,2024-08-04 20:00:00+00:00,59559.1761,trailing_sl_hit,1262.8239,2.0763,2.0753,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-08-05 23:00:00+00:00,53994.0,2024-08-06 01:00:00+00:00,56054.239,trailing_sl_hit,-2060.239,-3.8157,-3.8167,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-08-06 08:00:00+00:00,54990.5,2024-08-06 16:00:00+00:00,56674.4223,trailing_sl_hit,-1683.9223,-3.0622,-3.0632,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-08-07 14:00:00+00:00,56085.0,2024-08-08 01:00:00+00:00,57175.6155,trailing_sl_hit,-1090.6155,-1.9446,-1.9456,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-08-25 08:00:00+00:00,63936.0,2024-08-26 00:00:00+00:00,63891.3502,trailing_sl_hit,-44.6498,-0.0698,-0.0708,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-08-26 03:00:00+00:00,64114.5,2024-08-26 06:00:00+00:00,63659.4961,trailing_sl_hit,-455.0039,-0.7097,-0.7107,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-08-29 18:00:00+00:00,59154.0,2024-09-01 18:00:00+00:00,58661.0846,trailing_sl_hit,492.9154,0.8333,0.8323,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-09-01 20:00:00+00:00,58418.0,2024-09-02 20:00:00+00:00,58857.4205,trailing_sl_hit,-439.4205,-0.7522,-0.7532,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-09-03 13:00:00+00:00,58395.0,2024-09-04 15:00:00+00:00,57601.0714,trailing_sl_hit,793.9286,1.3596,1.3586,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-09-05 03:00:00+00:00,57120.0,2024-09-08 22:00:00+00:00,54886.7429,trailing_sl_hit,2233.2571,3.9098,3.9088,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2024-09-09 14:00:00+00:00,54828.0,2024-09-09 15:00:00+00:00,55452.6119,trailing_sl_hit,-624.6119,-1.1392,-1.1402,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-20 15:00:00+00:00,63138.5,2024-09-20 18:00:00+00:00,62410.2202,trailing_sl_hit,-728.2798,-1.1535,-1.1545,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-20 21:00:00+00:00,63112.0,2024-09-22 09:00:00+00:00,62671.4758,trailing_sl_hit,-440.5242,-0.698,-0.699,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-22 17:00:00+00:00,63060.0,2024-09-22 22:00:00+00:00,62680.4145,trailing_sl_hit,-379.5855,-0.6019,-0.6029,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-22 22:00:00+00:00,63888.0,2024-09-23 00:00:00+00:00,63314.5252,trailing_sl_hit,-573.4748,-0.8976,-0.8986,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-23 15:00:00+00:00,63614.5,2024-09-24 00:00:00+00:00,62978.8216,trailing_sl_hit,-635.6784,-0.9993,-1.0003,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-24 06:00:00+00:00,63302.0,2024-09-24 14:00:00+00:00,62792.0467,trailing_sl_hit,-509.9533,-0.8056,-0.8066,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-24 17:00:00+00:00,63772.0,2024-09-25 17:00:00+00:00,63188.9825,trailing_sl_hit,-583.0175,-0.9142,-0.9152,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-09-26 03:00:00+00:00,63507.5,2024-09-30 00:00:00+00:00,65285.188,trailing_sl_hit,1777.688,2.7992,2.7982,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-07 11:00:00+00:00,63138.5,2024-10-07 18:00:00+00:00,62826.105,trailing_sl_hit,-312.395,-0.4948,-0.4958,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-07 19:00:00+00:00,63372.5,2024-10-07 22:00:00+00:00,62658.1746,trailing_sl_hit,-714.3254,-1.1272,-1.1282,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-08 13:00:00+00:00,63032.5,2024-10-08 14:00:00+00:00,62419.6734,trailing_sl_hit,-612.8266,-0.9722,-0.9732,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-13 05:00:00+00:00,62851.5,2024-10-13 14:00:00+00:00,62476.5142,trailing_sl_hit,-374.9858,-0.5966,-0.5976,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-13 19:00:00+00:00,62725.0,2024-10-14 03:00:00+00:00,62792.8102,trailing_sl_hit,67.8102,0.1081,0.1071,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-14 03:00:00+00:00,64310.0,2024-10-15 13:00:00+00:00,65791.6434,trailing_sl_hit,1481.6434,2.3039,2.3029,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2024-10-15 15:00:00+00:00,66018.0,2024-10-21 08:00:00+00:00,68480.6226,trailing_sl_hit,2462.6226,3.7302,3.7292,100,0.001
