symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-24 22:00:00+00:00,3361.25,2024-11-25 01:00:00+00:00,3313.7231,trailing_sl_hit,-47.5269,-1.414,-1.415,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-25 03:00:00+00:00,3365.0,2024-11-25 09:00:00+00:00,3419.9305,trailing_sl_hit,54.9305,1.6324,1.6314,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-26 01:00:00+00:00,3450.25,2024-11-26 08:00:00+00:00,3363.2881,trailing_sl_hit,-86.9619,-2.5205,-2.5215,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-27 02:00:00+00:00,3366.4,2024-11-28 03:00:00+00:00,3606.6954,trailing_sl_hit,240.2954,7.1381,7.1371,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-28 18:00:00+00:00,3580.35,2024-11-29 07:00:00+00:00,3539.9289,trailing_sl_hit,-40.4211,-1.129,-1.13,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-29 10:00:00+00:00,3587.2,2024-11-29 17:00:00+00:00,3586.0661,trailing_sl_hit,-1.1339,-0.0316,-0.0326,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-11-29 20:00:00+00:00,3595.15,2024-11-30 10:00:00+00:00,3660.9654,trailing_sl_hit,65.8154,1.8307,1.8297,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-01 03:00:00+00:00,3708.95,2024-12-01 20:00:00+00:00,3691.4635,trailing_sl_hit,-17.4865,-0.4715,-0.4725,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-01 21:00:00+00:00,3709.45,2024-12-02 03:00:00+00:00,3698.5749,trailing_sl_hit,-10.8751,-0.2932,-0.2942,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-02 15:00:00+00:00,3673.6,2024-12-02 17:00:00+00:00,3614.1714,trailing_sl_hit,-59.4286,-1.6177,-1.6187,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-02 23:00:00+00:00,3646.25,2024-12-03 09:00:00+00:00,3599.8173,trailing_sl_hit,-46.4327,-1.2734,-1.2744,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-03 20:00:00+00:00,3610.05,2024-12-04 00:00:00+00:00,3621.649,trailing_sl_hit,11.599,0.3213,0.3203,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-05 21:00:00+00:00,3858.55,2024-12-05 22:00:00+00:00,3786.3044,trailing_sl_hit,-72.2456,-1.8724,-1.8734,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-06 00:00:00+00:00,3865.95,2024-12-06 14:00:00+00:00,3885.6897,trailing_sl_hit,19.7397,0.5106,0.5096,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-08 12:00:00+00:00,3988.2,2024-12-09 00:00:00+00:00,3970.4435,trailing_sl_hit,-17.7565,-0.4452,-0.4462,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2024-12-12 20:00:00+00:00,3884.15,2024-12-13 15:00:00+00:00,3887.8018,trailing_sl_hit,3.6518,0.094,0.093,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2024-12-23 05:00:00+00:00,3317.05,2024-12-23 12:00:00+00:00,3358.4856,trailing_sl_hit,-41.4356,-1.2492,-1.2502,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2024-12-23 13:00:00+00:00,3315.95,2024-12-23 16:00:00+00:00,3355.9911,trailing_sl_hit,-40.0411,-1.2075,-1.2085,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2024-12-23 18:00:00+00:00,3305.3,2024-12-23 20:00:00+00:00,3379.5392,trailing_sl_hit,-74.2392,-2.2461,-2.2471,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2024-12-25 16:00:00+00:00,3452.9,2024-12-26 00:00:00+00:00,3502.2171,trailing_sl_hit,-49.3171,-1.4283,-1.4293,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2024-12-26 02:00:00+00:00,3459.6,2024-12-26 08:00:00+00:00,3407.5057,trailing_sl_hit,52.0943,1.5058,1.5048,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-01-06 01:00:00+00:00,3649.0,2025-01-06 07:00:00+00:00,3650.2528,trailing_sl_hit,1.2528,0.0343,0.0333,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-01-06 09:00:00+00:00,3643.55,2025-01-06 14:00:00+00:00,3648.5447,trailing_sl_hit,4.9947,0.1371,0.1361,100,0.001
ETHUSD,BUY,swing_4h_1h,4h,1h,2025-01-07 06:00:00+00:00,3671.55,2025-01-07 11:00:00+00:00,3634.6358,trailing_sl_hit,-36.9142,-1.0054,-1.0064,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-10 13:00:00+00:00,3243.05,2025-01-10 15:00:00+00:00,3274.8201,trailing_sl_hit,-31.7701,-0.9796,-0.9806,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-10 20:00:00+00:00,3258.85,2025-01-11 11:00:00+00:00,3271.4929,trailing_sl_hit,-12.6429,-0.388,-0.389,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-12 06:00:00+00:00,3269.25,2025-01-12 08:00:00+00:00,3270.25,trailing_sl_hit,-1.0,-0.0306,-0.0316,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-12 21:00:00+00:00,3266.0,2025-01-13 00:00:00+00:00,3271.997,trailing_sl_hit,-5.997,-0.1836,-0.1846,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-13 01:00:00+00:00,3260.2,2025-01-13 14:00:00+00:00,3003.1487,trailing_sl_hit,257.0513,7.8845,7.8835,100,0.001
ETHUSD,SELL,swing_4h_1h,4h,1h,2025-01-29 09:00:00+00:00,3129.4,2025-01-29 17:00:00+00:00,3130.0662,trailing_sl_hit,-0.6662,-0.0213,-0.0223,100,0.001
