symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
BTCUSD,BUY,backtest_mtf,4h,1h,2026-02-08 12:00:00+00:00,71212.5,2026-02-11 08:00:00+00:00,66962.0,opposite_signal,-4250.5,-5.9688,-6.0688,1,0.1
BTCUSD,SELL,backtest_mtf,4h,1h,2026-02-11 08:00:00+00:00,66962.0,2026-03-05 00:00:00+00:00,72732.0,opposite_signal,-5770.0,-8.6168,-8.7168,1,0.1
BTCUSD,BUY,backtest_mtf,4h,1h,2026-03-05 00:00:00+00:00,72732.0,2026-03-27 20:00:00+00:00,65989.5,opposite_signal,-6742.5,-9.2703,-9.3703,1,0.1
BTCUSD,SELL,backtest_mtf,4h,1h,2026-03-27 20:00:00+00:00,65989.5,2026-04-08 20:00:00+00:00,71344.5,opposite_signal,-5355.0,-8.1149,-8.2149,1,0.1
BTCUSD,BUY,backtest_mtf,4h,1h,2026-04-08 20:00:00+00:00,71344.5,2026-05-08 14:00:00+00:00,79888.0,end_of_data,8543.5,11.975,11.875,1,0.1
